Epoch,Mean_Loss,Mean_Accuracy,Median_Loss,Median_Accuracy,Knn_Loss,Knn_Accuracy
41,0.696228089605191,0.5632449388504028,1.041016327318295,0.5221719741821289,0.7195226587066355,0.4044942259788513
42,0.6749879410562589,0.5686647295951843,0.7451252349356349,0.5283063650131226,0.745493713044381,0.507489800453186
43,0.6825355001429255,0.5644818544387817,0.7586499331302421,0.5324538350105286,0.7159959106713303,0.46981215476989746
44,0.7504714802485104,0.11472290754318237,0.7276215455097745,0.49904441833496094,0.7715768444445706,0.4907790422439575
45,0.7017417289027872,0.5267417430877686,0.7252919383982356,0.4992557764053345,0.7328537034895993,0.5484392642974854
46,0.6800697317650152,0.5802274942398071,0.7811485669871633,0.5468088388442993,0.720712412004323,0.4984399080276489
47,0.6630122881065044,0.5673282146453857,0.7031632142011509,0.5679858922958374,0.737267390702122,0.5232350826263428
48,0.6473249351793482,0.5831193923950195,0.6945655120666637,0.5811492204666138,0.6830587981976279,0.5403417348861694
49,0.7718617999276449,0.46982306241989136,0.6859002352453941,0.5991909503936768,0.6859889490197796,0.5433666706085205
50,0.6436300402463868,0.5738190412521362,0.6660403240789738,0.5851789712905884,0.6726710581502249,0.5298749208450317
51,0.6449885625940884,0.5789037346839905,0.6618661657553311,0.6001369953155518,0.6609776408173317,0.49813932180404663
52,0.6509292936602304,0.563838005065918,0.7853555898795757,0.5319847464561462,0.6719729010910951,0.5510339736938477
53,0.6416926040898921,0.573378324508667,0.6992246763881786,0.5663958787918091,0.6685708844384481,0.45156925916671753
54,0.6504279213358265,0.5782667994499207,0.7487483812394993,0.5355713367462158,0.6553902624882468,0.5164658427238464
55,0.6563811138156772,0.5407393574714661,0.6860785692237145,0.5826897621154785,0.6773148120142692,0.566680371761322
56,0.7162449549334918,0.563388466835022,0.6780715153891911,0.5257896780967712,0.656914500880611,0.5659375190734863
57,0.6590297985677571,0.5945247411727905,0.6606226342824079,0.5645657777786255,0.6564143450223199,0.5845693945884705
58,0.6701701351607493,0.5470062494277954,0.6818028431992198,0.5742678046226501,0.6460651602855948,0.561260461807251
59,0.6693457361570624,0.5802614688873291,0.6888220332158629,0.5756702423095703,0.636737811357476,0.5179780125617981
60,0.6425755656966867,0.5515902042388916,0.6913986468268919,0.5698970556259155,0.6522917370925578,0.5908801555633545
61,0.6672084882508876,0.5776528120040894,0.6816529091014418,0.5629249811172485,0.6331923453844794,0.39313530921936035
62,0.6487321654955546,0.5805878639221191,0.6941187872674114,0.5743420124053955,0.6460233397724092,0.5668575167655945
63,0.6584628985025162,0.5773167014122009,0.6648059339486352,0.5885509252548218,0.6169661792904831,0.5996426343917847
64,0.6802135295877161,0.395881712436676,0.664716992729394,0.5653841495513916,0.6834047562623209,0.5418262481689453
65,0.6539896281883698,0.5707017779350281,0.705482208798098,0.5690426230430603,0.5978147522654644,0.5834252834320068
66,0.6551089661065922,0.5901526212692261,0.6641143410242805,0.4772775173187256,0.6530371568230695,0.5934606790542603
67,0.6620208061942758,0.5364893674850464,0.657791130649027,-0.009724617004394531,0.5932039218817571,0.5870957374572754
68,0.6595410717319149,0.5758255124092102,0.7368523656397827,0.57149738073349,0.6889055065175359,0.5711952447891235
69,0.652777683942817,0.589705228805542,0.6649183475000914,0.5738890171051025,0.6883981159722158,0.580557107925415
70,0.6534892846216527,0.5524216890335083,0.6937460781529893,0.4023972749710083,0.6461645382088285,0.5921767950057983
71,0.6732887387737747,0.5609831213951111,0.6931886728419814,0.5685296654701233,0.8530713344036147,0.5702195167541504
72,0.6709479106258053,0.5751794576644897,0.6568895196036775,0.5849592685699463,0.6261650952257851,0.5761929750442505
73,0.805712664658709,0.5544347763061523,0.6953865024008492,0.5692585706710815,0.6724195058724677,0.5555068254470825
74,0.6554671605659086,0.5569486618041992,0.6846408622209416,0.5389127731323242,0.6534869964270629,0.5836570858955383
75,0.6572960663673489,0.5490186810493469,0.6974996375714162,0.5796343684196472,0.6360429904257604,0.5905964374542236
76,0.6778282817713049,0.5589640140533447,0.6554952672747678,0.5658504366874695,0.7192814917296402,0.5535610318183899
77,0.6865849163412123,0.5500718355178833,0.6489305612883827,0.25417691469192505,0.6539677882841392,0.574073076248169
78,0.6527581912602565,0.5813964605331421,0.6848802721315577,0.5903538465499878,0.6502062708370445,0.5439854264259338
79,0.7041015599587167,0.5496279001235962,0.6509623659211535,0.5783413648605347,0.6297276941842811,0.5722777843475342
80,0.6516618527645288,0.4417910575866699,0.6630767231532769,0.5756353735923767,0.6335907347442568,0.5887389183044434
81,0.6549052359290826,0.5223898887634277,0.6599125426638034,0.5773230791091919,0.6633382730705794,0.5304343700408936
82,0.6445607737053273,0.5555523633956909,0.6511778050614881,0.589252233505249,0.6506186742191167,0.49089401960372925
83,0.646642281796581,0.5792207717895508,0.6739357794209044,0.57524573802948,0.6118944142909013,0.5814579725265503
84,0.6710609060156253,0.5918444395065308,0.676149310645207,0.5520873665809631,0.6498900381631629,0.5793966054916382
85,0.656492851963339,0.542248010635376,0.6844531683496726,0.5466643571853638,0.6413412821847339,0.5543935298919678
86,0.7296945805004401,0.5754199624061584,0.6675559453261916,0.5738910436630249,0.644112549895464,0.5761634111404419
87,0.6529963379220445,0.5885909199714661,0.6566420697657637,0.5858309864997864,0.6173691342967426,0.5499372482299805
88,0.7813198343496914,0.5734517574310303,0.6697885742945264,0.542951226234436,0.6294516924508783,0.5890989303588867
89,0.654778140344361,0.5770965218544006,0.6523992624855781,0.5392656326293945,0.6514076381459717,0.5887472033500671
90,0.6644987673029419,0.5589128136634827,0.6701654270868893,0.5802702903747559,0.6206565501615983,0.5583310127258301
91,0.7106318278599155,0.37056517601013184,0.663299699162328,0.5811780095100403,0.6519998918439067,0.5243483781814575
92,0.6716914824968161,0.5885628461837769,0.672166247700536,0.5779962539672852,0.6613357395164726,0.5593351125717163
93,0.6532813193955163,0.47203385829925537,0.6713145472282587,0.5923313498497009,0.6412790830052176,0.5789514183998108
94,0.6612218020036239,0.5914941430091858,0.7027671237786611,0.57841956615448,0.6219727220230324,0.5894819498062134
95,0.6452007432316624,0.5817042589187622,0.6612637956706129,0.5486680865287781,0.6323868483304977,0.5778536200523376
96,0.6818784386381622,0.5615572333335876,0.6782409613446672,0.5869752168655396,0.6725183433109476,0.5861653089523315
97,0.6556050913740498,0.5835078954696655,0.6533342646073925,0.5698425769805908,0.6131161035493363,0.5858684778213501
98,0.6590020507574081,0.5735598802566528,0.7104351908661598,0.5647741556167603,0.6288307332253271,0.5870579481124878
99,0.6508034116537996,0.5914099216461182,0.6574111712533374,0.46347612142562866,0.6716702451077543,0.5347585678100586
