Epoch,Mean_Loss,Mean_Accuracy,Median_Loss,Median_Accuracy,Knn_Loss,Knn_Accuracy
0,184.15634475336518,-40.8607063293457,1652.425258881131,-0.3077460527420044,805.2065775020178,-0.13379216194152832
1,2.6768686210000237,0.19699227809906006,1.5015250176422357,-0.18538403511047363,1.5779268792433332,-0.051137328147888184
2,1.4842547095099161,-0.18582701683044434,1.3001116119151892,0.12525945901870728,2.0115406095057495,0.009954988956451416
3,2.9398679569248083,0.42141014337539673,1.2117860187855802,0.1741696000099182,5.736026489688444,-9.160919189453125
4,59.05056195503982,0.3112347722053528,1.2011665272158245,-1.540689468383789,318.7193293571472,0.21436458826065063
5,1.3345653664234072,0.40275853872299194,1.2799404972745467,0.213201642036438,4.694452215650285,0.3954177498817444
6,1.4369875594627026,0.38252973556518555,1.2317383870366931,0.32879215478897095,1.0886570664570314,0.4422794580459595
7,1.1006367332482523,0.47950834035873413,0.960958679632623,0.44416558742523193,2.0526510922945747,0.3193536400794983
8,1.247773279284322,0.48989444971084595,6.404131534603215,-49.439422607421875,3.0094195819178293,0.4042343497276306
9,1.1209538143503575,0.4424763321876526,16.368526297830797,-242.2455291748047,2.584052308007728,0.48123031854629517
10,1.8362590943196022,0.47138267755508423,119.1678468922312,0.3658519983291626,51.74631296086681,-0.5732873678207397
11,2.8295419718637023,-1.3025686740875244,1.0288770910381346,0.42308706045150757,1.8605718077846276,-0.49577152729034424
12,7.369307866161184,0.44813770055770874,0.9235429049924363,0.4457385540008545,4.367937752442766,-1.7298831939697266
13,1.530677272252334,0.2842526435852051,0.9965476680171582,0.4518222212791443,41.91059880536194,0.38713496923446655
14,0.9921792002842408,0.3544697165489197,0.9730184141748636,0.41940003633499146,1.9879327445298203,0.4104583263397217
15,5.933862593631412,0.341335654258728,0.8807456651630328,0.48522889614105225,0.9059027879275092,0.44062018394470215
16,0.8963687016751415,0.495134174823761,1.5895523862090222,0.48291170597076416,20.96734139184619,0.04885810613632202
17,1.398426199375197,0.4327127933502197,22.89472718467546,0.13718867301940918,0.9908466612876847,0.4050922989845276
18,1.423969372644905,0.4825354814529419,0.9336213446402735,0.4471498131752014,0.8833015829093697,0.44851481914520264
19,1.1885175574426503,0.09783786535263062,3.423162208162537,-2.3541171550750732,1.1964510596075724,0.380631685256958
20,2.4048013282838716,-0.7283034324645996,1.0313686361146528,0.47659367322921753,2.501695986866027,-1.0198049545288086
21,1.9257118323052576,0.4396224021911621,1.5954992408438247,0.41564977169036865,3.6314950370511343,0.38570892810821533
22,1.0527059655318889,0.4174894094467163,1.25494189063708,0.36993008852005005,1.309464622260064,0.4538763165473938
23,0.8483203047698782,0.4922924041748047,2.2939283653747204,0.36395370960235596,0.8853538218856782,0.48858433961868286
24,1.0194557589846989,0.48720234632492065,1.5173915564551834,0.4363596439361572,1.2782557776501013,0.4192688465118408
25,0.8689608293217282,0.4685298800468445,0.9635907023452049,0.4979088306427002,1.1951849149872167,0.49249815940856934
26,0.8877081703539043,0.42267197370529175,2.331145083603933,0.4723796844482422,1.4284038162508677,-2.679086446762085
27,1.014342875097149,0.4764280915260315,1.4188548623360404,0.4891533851623535,4.2917588980391965,0.36180198192596436
28,0.9655269878779271,-0.07357680797576904,1.0668189505967058,0.221174418926239,0.831343608424645,0.5075098276138306
29,0.8587038445380307,0.3384275436401367,1.117937768961108,-0.147782564163208,0.8060300986665164,0.4837493300437927
30,1.1823734347672425,0.36840033531188965,2.6302609872217326,0.43398749828338623,0.827014438634695,0.544223427772522
31,0.819349848600321,0.4888203740119934,0.8606980067583941,0.38118064403533936,0.8094314557406329,0.5513971447944641
32,0.9202644036028736,0.47228914499282837,1.0250231493120046,0.4819251298904419,1.0180464321097662,0.4381856918334961
33,0.8453232255554939,0.37483352422714233,0.8643805295691009,0.17940181493759155,0.8085853000019871,0.1634502410888672
34,0.8469932472058969,0.4093207120895386,0.9940688641265382,0.45570260286331177,0.9576572273359742,0.5309850573539734
35,0.8219315426987271,0.5138840675354004,1.7120754667954852,-0.045731425285339355,0.9940746880547945,0.45272761583328247
36,0.7824564216903938,0.4956721067428589,1.0096876293189765,0.4597848057746887,0.750416574205539,0.5356314182281494
37,0.7789869214906249,0.5318014621734619,0.799446410680002,0.37378060817718506,1.177886931817661,0.42894089221954346
38,0.8312403042187062,0.42905479669570923,0.7911835441062617,0.4229915738105774,0.8087780051684195,0.5346657037734985
39,0.8942056413768797,0.2871716022491455,0.7633533090815063,0.4941171407699585,0.7736729230991629,0.43310320377349854
40,0.8732936710350273,0.4497028589248657,0.9912708065537519,0.5020411014556885,0.7526672842890717,0.4298369884490967
41,0.7882965552483419,0.5119882822036743,0.8412070839210998,0.5228127241134644,0.7351124678240266,0.5513299107551575
42,0.8512265714564065,0.30479538440704346,0.7372548979844233,0.4446098208427429,0.7187946958597317,0.5445312261581421
43,0.7611816247073255,0.527324914932251,0.7729496381772581,0.5214422345161438,0.7344343344601549,0.580767035484314
44,0.7485117957342503,0.4694749116897583,0.7823630005352257,0.5715978741645813,0.7422225061775178,0.4783880114555359
45,0.7861165287651757,0.5014904737472534,0.7175695523042087,0.517414927482605,0.8214216597320497,0.545806348323822
46,0.7640800045211186,0.5148887634277344,0.7431192214405814,0.4737953543663025,0.7594951423563698,0.5104078054428101
47,0.763345903204393,0.5263276100158691,0.7201231633738954,0.5787286758422852,0.7815923249536707,0.5153152942657471
48,0.7725183746611425,0.5198236703872681,0.7207462416831837,0.5740242600440979,0.7362998827945354,0.5696380138397217
49,0.7444575894479604,0.5360888242721558,0.7359529526889786,0.5836504101753235,0.7330230334701464,0.5884407162666321
50,0.736112027205238,0.5526061654090881,0.7982449749874514,0.5038177967071533,0.7347536808991617,0.5357723236083984
51,0.7496228191510651,0.5560336112976074,0.7403427160294481,0.5790550708770752,0.7589479580868123,0.5617172718048096
52,0.7574031186658282,0.4755578637123108,0.7212337313234344,0.5970686674118042,0.7471499579359394,0.4367601275444031
53,0.7557530033495999,0.543535590171814,0.7040985803040423,0.511519730091095,0.8006568849086761,0.46239131689071655
54,0.7236547158208004,0.5223637223243713,0.7075110357399135,0.5685473680496216,0.7482216899362646,0.570817232131958
55,0.7391323980896972,0.5446411967277527,0.9496687467015067,0.5005584955215454,0.7309896576312161,0.4991450309753418
56,0.7141548291195271,0.5439077615737915,0.8277666597634323,0.41153889894485474,0.7208090908536615,0.5244424343109131
57,0.7093073974053065,0.5461158752441406,0.8349063619393711,0.5132526159286499,0.7278545270132464,0.4230421185493469
58,0.717414447965548,0.5396040678024292,0.7614609190197879,0.5505955815315247,0.7217784448880558,0.5153412818908691
59,0.7235075754019641,0.5664690136909485,0.7558768768181172,0.3824620842933655,0.7321269534123961,0.4060797691345215
60,0.7216916144356247,0.03556782007217407,0.7465983588797177,0.5576363205909729,0.7319396036539891,0.5140482187271118
61,0.7367675512336022,0.5206059813499451,0.7280791288660479,0.56501305103302,0.6730617062990055,0.5496057271957397
62,0.7372624362392943,0.5045030117034912,0.7679442335930906,0.5520040988922119,0.6946842150632725,0.5526362657546997
63,0.7227640966343325,0.575878381729126,0.7199235921220262,0.5525380373001099,0.7002202576214029,0.04536479711532593
64,0.7044035280628722,0.5666425228118896,0.7516365894513537,0.5635638236999512,0.7868845831285152,0.5632516145706177
65,0.7004543408867001,0.5785624384880066,0.8028056826009307,0.46149230003356934,0.6981914424619009,0.5920766592025757
66,0.7296907834766447,0.513001024723053,0.7376880791298178,0.5416165590286255,0.7522464270970618,0.558801531791687
67,0.7021806037934252,0.5745754241943359,0.7630728661089905,0.5579308271408081,0.7502807113089303,0.5811121463775635
68,0.7099575201670328,0.5870400667190552,0.7179857811262441,0.5399198532104492,0.7096215587022693,0.5880938768386841
69,0.7101810396641723,0.5694364309310913,1.184013892513837,0.06704849004745483,0.6830812013426493,0.573432207107544
70,0.6955050481844318,0.4706161618232727,0.9140406241712644,0.5189446210861206,0.70832134944986,0.5358607769012451
71,0.7723098450390867,0.38412022590637207,0.7412463636823403,0.5564411282539368,0.7120689387007277,0.6011104583740234
72,0.7221871433100959,0.5640974640846252,0.7224031015653019,0.5671057105064392,0.7137892531563145,0.5779224038124084
73,0.7296231106039166,0.4492560029029846,0.7073313105244969,0.4435710310935974,0.7015185047720753,0.5199133157730103
74,0.7111132447571717,0.576521635055542,0.749458355612533,0.5802448987960815,0.7140412898950799,0.5652575492858887
75,0.7301772341940754,0.4814913272857666,0.8023717942857003,0.5336024165153503,0.6995132250148196,0.5840796232223511
76,0.7001275233058042,0.5772587060928345,0.7235154265812201,0.5418516397476196,0.6756477469159651,0.5542635321617126
77,0.7184168804985608,0.5853828191757202,1.303856379532999,0.03909492492675781,0.6752084264921587,0.5782235860824585
78,0.7164007748744284,0.5345048904418945,0.979204265877258,0.45823800563812256,0.758275091417076,0.5445371866226196
79,0.7085319330063902,0.5822896361351013,0.7326610563106315,0.5520020723342896,0.7485882362654043,0.47463399171829224
80,0.7172930944104527,0.5610905289649963,0.7264303679383078,0.5549688339233398,0.7047419801007869,0.5718464851379395
81,0.7347152968940809,0.5355830192565918,0.710516479703807,0.5722616910934448,0.6940309206644694,0.5767431259155273
82,0.7002161849838818,0.5720920562744141,0.759398654218792,0.4955179691314697,0.6857764827188595,0.5788660049438477
83,0.7153880025527274,0.5866498351097107,0.7007772355347641,0.5578651428222656,0.6944444708583891,0.5443168878555298
84,0.7360733821410541,0.5493545532226562,0.7942274380330892,0.5337387323379517,0.7134994791690693,0.43793874979019165
85,0.6985116828550664,0.5114643573760986,0.8743565189977025,0.5670565366744995,0.7042083967794743,0.5620594024658203
86,0.7453820479008578,0.431993305683136,0.7190586017776829,0.5793260931968689,0.7024986988814302,0.5138325095176697
87,0.7051079936267793,0.5589791536331177,0.7138293211081231,0.5810916423797607,0.7031019343886264,0.49945729970932007
88,0.7059250765068587,0.5771461129188538,0.721004551464273,0.5527430772781372,0.7152228768366252,0.5760561227798462
89,0.7388062590314436,0.4616939425468445,0.702922865286354,0.589891791343689,0.6659307254608288,0.5456482172012329
90,0.7057620282321013,0.5292249917984009,0.709766819842102,0.5697779059410095,0.6913721985364145,0.5965367555618286
91,0.7309817042230635,0.5620299577713013,0.7089418108149093,0.47930270433425903,0.6762436606394228,0.5809292793273926
92,0.7018482626177543,0.5442284345626831,0.6996171866045442,0.5748023986816406,0.6826843816873639,0.5478716492652893
93,0.692401761694472,0.4833572506904602,0.7357792433842208,0.5495769381523132,0.6840893508389939,0.5824034214019775
94,0.687622671788053,0.5759432315826416,0.7188722350338633,0.5819776058197021,0.6981279480364896,0.5718406438827515
95,0.706656273483306,0.5348235368728638,0.7007833327664885,0.590572714805603,0.6855040334684904,0.5440475344657898
96,0.6956061423979989,0.5361746549606323,0.7433246211257092,0.5761789083480835,0.7076560584611671,0.46685177087783813
97,0.7909872259280478,0.1778891682624817,0.7051927983298782,0.5160261392593384,0.7067446762970252,0.584248423576355
