Epoch,Loss,Test_Accuracy
105,1.1907055377960205,0.8417747616767883
106,1.1755763292312622,0.8438973426818848
107,1.161146879196167,0.8459133505821228
108,1.1473441123962402,0.8478374481201172
109,1.1341357231140137,0.8496692180633545
110,1.12140691280365,0.8514195084571838
111,1.109076738357544,0.8531006574630737
112,1.0971208810806274,0.8547154664993286
113,1.0855116844177246,0.8562753796577454
114,1.0742379426956177,0.8577860593795776
115,1.0632468461990356,0.8592530488967896
116,1.0525189638137817,0.8606756329536438
117,1.0420063734054565,0.8620526790618896
118,1.0316921472549438,0.8633955717086792
119,1.0215539932250977,0.8647029399871826
120,1.011581540107727,0.8659805655479431
121,1.0017633438110352,0.8672299981117249
122,0.9920848608016968,0.8684525489807129
123,0.9825553297996521,0.8696500062942505
124,0.9731591939926147,0.8708248734474182
125,0.963908851146698,0.8719824552536011
126,0.9548019170761108,0.8731184601783752
127,0.9458228945732117,0.8742331862449646
128,0.9369664192199707,0.8753312230110168
129,0.9282378554344177,0.876410186290741
130,0.9196311831474304,0.8774749040603638
131,0.9111557006835938,0.8785254955291748
132,0.9027944207191467,0.879560112953186
133,0.8945311903953552,0.8805781006813049
134,0.886389970779419,0.8815803527832031
135,0.8783642053604126,0.8825750350952148
136,0.8704555630683899,0.8835524320602417
137,0.8626521825790405,0.8845176100730896
138,0.8549631237983704,0.8854685425758362
139,0.8473992943763733,0.8864088654518127
140,0.8399400115013123,0.8873405456542969
141,0.8325663805007935,0.8882667422294617
142,0.8252882361412048,0.8891777992248535
143,0.8181167840957642,0.8900792002677917
144,0.8110412359237671,0.8909702301025391
145,0.8040655255317688,0.891849935054779
146,0.7971643209457397,0.8927139043807983
147,0.7903534173965454,0.8935706615447998
148,0.7836198210716248,0.8944159150123596
149,0.776994526386261,0.895250678062439
150,0.7704473733901978,0.8960784673690796
151,0.7639707922935486,0.8968976140022278
152,0.7575775384902954,0.8977077007293701
153,0.7512444853782654,0.898510217666626
154,0.7449799180030823,0.8993035554885864
155,0.7388043403625488,0.9000875353813171
