Epoch,Loss,Test_Accuracy
0,14506.0458984375,-577.6212158203125
1,3762.97509765625,-1812.4932861328125
2,11779.51171875,-652.689453125
3,4250.45703125,-3.9857664108276367
4,32.1923942565918,-583.8291015625
5,3784.199462890625,-938.8930053710938
6,6084.53369140625,-509.021240234375
7,3299.6376953125,-42.16936111450195
8,278.0551452636719,-106.0342788696289
9,698.9006958007812,-443.1683044433594
10,2889.757568359375,-502.45050048828125
11,3274.792724609375,-236.52386474609375
12,1547.24755859375,-12.729844093322754
13,91.07442474365234,-71.35015106201172
14,466.5442199707031,-261.44781494140625
15,1696.4381103515625,-296.89630126953125
16,1925.932861328125,-144.46485900878906
17,939.3433837890625,-9.397489547729492
18,66.86267852783203,-38.449554443359375
19,258.93316650390625,-151.154296875
20,992.33056640625,-177.67059326171875
21,1164.72021484375,-88.71023559570312
22,586.1893920898438,-6.005275249481201
23,47.012245178222656,-23.827787399291992
24,159.73379516601562,-93.69390869140625
25,610.9773559570312,-108.1786880493164
26,704.6386108398438,-50.78742218017578
27,333.70172119140625,-2.2238922119140625
28,20.970781326293945,-18.576229095458984
29,129.28533935546875,-60.999820709228516
30,405.82391357421875,-62.64144515991211
31,416.5124206542969,-23.686925888061523
32,162.65257263183594,-0.20048284530639648
33,8.452905654907227,-18.36748695373535
34,124.55645751953125,-42.45820617675781
35,279.9229431152344,-34.38015365600586
36,227.7880859375,-8.11009407043457
37,58.600223541259766,-1.4474067687988281
38,16.93920135498047,-17.915273666381836
39,124.96466827392578,-27.078683853149414
40,184.78118896484375,-14.609644889831543
41,103.36137390136719,-0.9082212448120117
42,13.333810806274414,-5.137084007263184
43,39.55033874511719,-16.449199676513672
44,112.20713806152344,-15.050464630126953
45,103.2052230834961,-3.944493293762207
46,31.92816925048828,-0.6579477787017822
47,11.64578628540039,-7.680919647216797
48,58.00273895263672,-11.036665916442871
49,79.98628997802734,-5.096797466278076
50,41.036582946777344,-0.2093285322189331
51,8.526752471923828,-3.4438724517822266
52,28.733659744262695,-7.5703535079956055
53,55.138641357421875,-5.099721431732178
54,39.3114128112793,-0.6352652311325073
55,10.962944030761719,-1.2934956550598145
56,15.910150527954102,-4.468515396118164
57,36.902042388916016,-3.863129138946533
58,32.915733337402344,-0.7842742204666138
59,12.497570991516113,-0.646072506904602
60,11.029071807861328,-2.9424936771392822
61,25.53830337524414,-3.031712532043457
62,26.10650634765625,-0.8677957057952881
63,12.408973693847656,-0.3259921073913574
64,9.369019508361816,-1.754279613494873
65,18.97532844543457,-1.9928874969482422
66,20.558637619018555,-0.6333068609237671
67,11.476371765136719,-0.2871866226196289
68,8.839275360107422,-1.3209717273712158
69,15.25370979309082,-1.5170345306396484
70,16.49066734313965,-0.5376588106155396
71,10.357067108154297,-0.23248028755187988
72,8.702546119689941,-0.8728865385055542
73,13.091626167297363,-0.9519220590591431
74,13.62213134765625,-0.3316631317138672
75,9.408138275146484,-0.26631665229797363
76,8.714421272277832,-0.7616467475891113
77,11.744322776794434,-0.7411164045333862
78,11.616297721862793,-0.27156341075897217
79,8.744022369384766,-0.24465620517730713
80,8.791621208190918,-0.5357693433761597
81,10.811834335327148,-0.4488776922225952
82,10.217886924743652,-0.18853461742401123
83,8.369417190551758,-0.2946486473083496
84,8.878276824951172,-0.49442899227142334
85,10.088091850280762,-0.35930585861206055
86,9.264491081237793,-0.17745685577392578
87,8.230768203735352,-0.26343870162963867
88,8.926623344421387,-0.34249401092529297
89,9.482766151428223,-0.22623944282531738
90,8.658010482788086,-0.1832653284072876
91,8.250019073486328,-0.29859280586242676
92,8.899024963378906,-0.31146347522735596
93,8.9752779006958,-0.19920825958251953
94,8.328081130981445,-0.18427050113677979
95,8.338905334472656,-0.2436046600341797
96,8.784460067749023,-0.21580469608306885
97,8.581718444824219,-0.1706472635269165
98,8.205617904663086,-0.2160094976425171
99,8.417152404785156,-0.24914515018463135
100,8.605598449707031,-0.1990673542022705
101,8.323270797729492,-0.16985034942626953
102,8.209814071655273,-0.19594812393188477
103,8.433283805847168,-0.1931673288345337
104,8.412109375,-0.1686004400253296
105,8.199568748474121,-0.18688905239105225
106,8.25645923614502,-0.20979058742523193
107,8.378559112548828,-0.18757474422454834
108,8.258587837219238,-0.16677403450012207
109,8.176501274108887,-0.17648553848266602
110,8.28073501586914,-0.1768268346786499
111,8.284093856811523,-0.16575467586517334
112,8.175979614257812,-0.17578065395355225
113,8.196849822998047,-0.18817901611328125
114,8.257661819458008,-0.17629015445709229
115,8.197441101074219,-0.16426706314086914
116,8.156951904296875,-0.16776061058044434
117,8.208142280578613,-0.1672048568725586
118,8.203741073608398,-0.16306650638580322
119,8.149953842163086,-0.1701287031173706
120,8.164924621582031,-0.17563295364379883
121,8.189181327819824,-0.16786634922027588
122,8.153368949890137,-0.1615227460861206
123,8.139270782470703,-0.16264963150024414
124,8.164306640625,-0.16152524948120117
125,8.152645111083984,-0.16096508502960205
126,8.127787590026855,-0.16599130630493164
127,8.139978408813477,-0.16728544235229492
128,8.144259452819824,-0.16183841228485107
129,8.122613906860352,-0.15873897075653076
130,8.121525764465332,-0.15879666805267334
131,8.130792617797852,-0.15794479846954346
132,8.117828369140625,-0.15910375118255615
133,8.10879135131836,-0.16205096244812012
134,8.115947723388672,-0.16103386878967285
135,8.110860824584961,-0.157401442527771
136,8.099679946899414,-0.15591657161712646
137,8.10217571258545,-0.1555314064025879
138,8.101728439331055,-0.15540921688079834
139,8.091995239257812,-0.15697062015533447
140,8.090266227722168,-0.15792059898376465
141,8.091370582580566,-0.15604174137115479
142,8.084218978881836,-0.15385842323303223
143,8.079948425292969,-0.15305030345916748
144,8.080667495727539,-0.15272676944732666
145,8.075919151306152,-0.15322065353393555
146,8.070633888244629,-0.15421533584594727
147,8.070202827453613,-0.1537100076675415
148,8.06701946258545,-0.1519479751586914
149,8.0617036819458,-0.15073108673095703
150,8.060110092163086,-0.15022313594818115
151,8.057754516601562,-0.15022671222686768
152,8.052900314331055,-0.15079939365386963
153,8.050371170043945,-0.15083658695220947
154,8.048272132873535,-0.14971065521240234
155,8.043968200683594,-0.14846420288085938
156,8.04090690612793,-0.14775896072387695
157,8.038734436035156,-0.14752840995788574
158,8.034937858581543,-0.14772677421569824
159,8.031495094299316,-0.14783787727355957
160,8.02916145324707,-0.14716577529907227
161,8.02570629119873,-0.14608228206634521
162,8.022218704223633,-0.14528334140777588
163,8.019612312316895,-0.14490044116973877
164,8.016338348388672,-0.14487802982330322
165,8.012886047363281,-0.14489269256591797
166,8.01008129119873,-0.14443087577819824
167,8.006919860839844,-0.14354515075683594
168,8.003430366516113,-0.14275968074798584
169,8.00053596496582,-0.14228332042694092
170,7.997401714324951,-0.14208984375
171,7.993913650512695,-0.14200639724731445
172,7.990916728973389,-0.14162051677703857
173,7.987794876098633,-0.1408911943435669
174,7.984414100646973,-0.14013588428497314
175,7.9812092781066895,-0.1396254301071167
176,7.978103160858154,-0.1393376588821411
177,7.9747233390808105,-0.13914787769317627
178,7.971560001373291,-0.13877832889556885
179,7.968381404876709,-0.138139009475708
180,7.96504020690918,-0.1374506950378418
181,7.961816310882568,-0.13690829277038574
182,7.958540439605713,-0.13657402992248535
183,7.955252170562744,-0.13630318641662598
184,7.9519782066345215,-0.13590705394744873
185,7.94870138168335,-0.1353243589401245
186,7.945379257202148,-0.1346801519393921
187,7.942049980163574,-0.13414907455444336
188,7.938747406005859,-0.13377106189727783
189,7.935423374176025,-0.1334472894668579
190,7.932117462158203,-0.13302218914031982
191,7.928769588470459,-0.13245904445648193
192,7.925405502319336,-0.13186120986938477
193,7.9220499992370605,-0.13134217262268066
194,7.918712139129639,-0.13093626499176025
195,7.91531229019165,-0.13055551052093506
196,7.911958694458008,-0.13010847568511963
197,7.908580780029297,-0.1295609474182129
198,7.905157089233398,-0.12899518013000488
199,7.901815891265869,-0.12848317623138428
200,7.898355484008789,-0.1280510425567627
201,7.894947052001953,-0.12764060497283936
202,7.891542911529541,-0.12717604637145996
203,7.888120174407959,-0.1266249418258667
204,7.884652614593506,-0.12607300281524658
205,7.881202220916748,-0.125573992729187
206,7.877786636352539,-0.12513363361358643
207,7.8743414878845215,-0.12468647956848145
208,7.87082052230835,-0.12419271469116211
209,7.867354869842529,-0.12365448474884033
210,7.86387825012207,-0.12311887741088867
211,7.860431671142578,-0.12262558937072754
212,7.856912136077881,-0.12216079235076904
213,7.853382587432861,-0.12169945240020752
214,7.849881649017334,-0.12118923664093018
215,7.846367359161377,-0.12065839767456055
216,7.842880725860596,-0.12012612819671631
217,7.839331150054932,-0.11963319778442383
218,7.835794448852539,-0.11915826797485352
219,7.832230091094971,-0.11867260932922363
220,7.828682899475098,-0.11815798282623291
221,7.8251190185546875,-0.11762046813964844
222,7.8215718269348145,-0.11710047721862793
223,7.8180251121521,-0.11659955978393555
224,7.814423084259033,-0.11612057685852051
225,7.81083869934082,-0.11560952663421631
226,7.8072028160095215,-0.11508893966674805
227,7.803677558898926,-0.11455261707305908
228,7.80002498626709,-0.1140364408493042
229,7.796421051025391,-0.1135326623916626
230,7.792780876159668,-0.11303067207336426
231,7.789129734039307,-0.11251592636108398
232,7.785526275634766,-0.11197948455810547
233,7.78187370300293,-0.11145555973052979
234,7.778278827667236,-0.11093473434448242
235,7.774580478668213,-0.1104358434677124
236,7.770960807800293,-0.10991108417510986
237,7.76724100112915,-0.10938858985900879
238,7.763613700866699,-0.10885155200958252
239,7.759907245635986,-0.1083303689956665
240,7.756252288818359,-0.10780525207519531
241,7.752524375915527,-0.10728824138641357
242,7.748846530914307,-0.10675740242004395
243,7.745121002197266,-0.10622572898864746
244,7.741411209106445,-0.10568726062774658
245,7.737691879272461,-0.10516571998596191
246,7.7339768409729,-0.10463547706604004
247,7.730222702026367,-0.10410904884338379
248,7.7265238761901855,-0.10356771945953369
249,7.722756862640381,-0.10303449630737305
250,7.719020843505859,-0.10249650478363037
251,7.7152533531188965,-0.1019737720489502
252,7.711513042449951,-0.10143685340881348
253,7.707736968994141,-0.10089528560638428
254,7.703945159912109,-0.10035264492034912
255,7.7001633644104,-0.09981489181518555
256,7.69639778137207,-0.09927332401275635
257,7.692574977874756,-0.09874081611633301
258,7.688793182373047,-0.09818863868713379
259,7.684943675994873,-0.09765040874481201
260,7.681168079376221,-0.09710538387298584
261,7.677335262298584,-0.09656226634979248
262,7.673544883728027,-0.09602081775665283
263,7.669684886932373,-0.0954735279083252
264,7.665856838226318,-0.0949242115020752
265,7.6620049476623535,-0.09437692165374756
266,7.65816593170166,-0.09382832050323486
267,7.654325485229492,-0.0932765007019043
268,7.650433540344238,-0.09272968769073486
269,7.646591663360596,-0.09218227863311768
270,7.6427531242370605,-0.09162938594818115
271,7.638861179351807,-0.09107518196105957
272,7.634958267211914,-0.0905308723449707
273,7.631093978881836,-0.08997130393981934
274,7.627208232879639,-0.08940994739532471
275,7.623267650604248,-0.08885693550109863
276,7.619383335113525,-0.08830344676971436
277,7.615483283996582,-0.08774459362030029
278,7.611555099487305,-0.08718574047088623
279,7.607639789581299,-0.08662796020507812
280,7.603720664978027,-0.08607137203216553
281,7.599798679351807,-0.08550906181335449
282,7.595855236053467,-0.084938645362854
283,7.591848373413086,-0.0843813419342041
284,7.587932109832764,-0.0838172435760498
285,7.583980083465576,-0.083260178565979
286,7.580049991607666,-0.0826946496963501
287,7.576092720031738,-0.08212459087371826
288,7.572076320648193,-0.08155989646911621
289,7.568098545074463,-0.08100104331970215
290,7.564176559448242,-0.08042871952056885
291,7.560182571411133,-0.07985556125640869
292,7.556156158447266,-0.07929003238677979
293,7.552143573760986,-0.07871782779693604
294,7.548137187957764,-0.07815515995025635
295,7.544187068939209,-0.07757759094238281
296,7.540139675140381,-0.07701122760772705
297,7.5361328125,-0.07644033432006836
298,7.532126426696777,-0.07585811614990234
299,7.528060436248779,-0.07529270648956299
300,7.5240654945373535,-0.07471847534179688
301,7.520028114318848,-0.07413625717163086
302,7.515977382659912,-0.07355940341949463
303,7.51190185546875,-0.07299196720123291
304,7.50788688659668,-0.0724097490310669
305,7.503795623779297,-0.07182610034942627
306,7.4997382164001465,-0.07125115394592285
307,7.495702743530273,-0.07067108154296875
308,7.49161434173584,-0.07008981704711914
309,7.487508773803711,-0.06951522827148438
310,7.483476638793945,-0.0689239501953125
311,7.479356288909912,-0.0683443546295166
312,7.475244522094727,-0.06776368618011475
313,7.471173286437988,-0.06717574596405029
314,7.467042922973633,-0.06659376621246338
315,7.462949275970459,-0.06601011753082275
316,7.458866119384766,-0.06541919708251953
317,7.454707622528076,-0.06484091281890869
318,7.450626373291016,-0.06425189971923828
319,7.446505546569824,-0.06365251541137695
320,7.442306041717529,-0.06307828426361084
321,7.4382429122924805,-0.062484145164489746
322,7.434067249298096,-0.06189572811126709
323,7.429925441741943,-0.061302900314331055
324,7.425779819488525,-0.0607072114944458
325,7.421591758728027,-0.06012153625488281
326,7.417489528656006,-0.05952143669128418
327,7.413275241851807,-0.05893135070800781
328,7.4091315269470215,-0.05833792686462402
329,7.404940128326416,-0.05773735046386719
330,7.400750637054443,-0.057149529457092285
331,7.396603584289551,-0.056551575660705566
332,7.3923773765563965,-0.055954933166503906
333,7.38821268081665,-0.055352091789245605
334,7.384004592895508,-0.05475974082946777
335,7.379827976226807,-0.0541682243347168
336,7.375629901885986,-0.053565025329589844
337,7.371419906616211,-0.05296039581298828
338,7.3671746253967285,-0.052361488342285156
339,7.362952709197998,-0.051761746406555176
340,7.3587541580200195,-0.05116474628448486
341,7.354548454284668,-0.050553321838378906
342,7.350268363952637,-0.04995286464691162
343,7.346064567565918,-0.049353599548339844
344,7.341799736022949,-0.048754096031188965
345,7.337603569030762,-0.04813838005065918
346,7.333308219909668,-0.04753756523132324
347,7.3290886878967285,-0.04693031311035156
348,7.324814319610596,-0.04633188247680664
349,7.320590019226074,-0.045716166496276855
350,7.316273212432861,-0.04511094093322754
351,7.312040328979492,-0.04450511932373047
352,7.3077521324157715,-0.04389762878417969
353,7.303494930267334,-0.04327952861785889
354,7.299185752868652,-0.04267466068267822
355,7.2949347496032715,-0.04206573963165283
356,7.290623664855957,-0.04146146774291992
357,7.2863640785217285,-0.04084610939025879
358,7.282055854797363,-0.04022645950317383
359,7.277711391448975,-0.03962063789367676
360,7.273438930511475,-0.03900253772735596
361,7.269115447998047,-0.03838682174682617
362,7.264800548553467,-0.03777480125427246
363,7.2604875564575195,-0.03716444969177246
364,7.25618839263916,-0.036548495292663574
365,7.25184440612793,-0.035927653312683105
366,7.247514724731445,-0.035317182540893555
367,7.243214130401611,-0.03469669818878174
368,7.2388458251953125,-0.03408074378967285
369,7.234542369842529,-0.03345930576324463
370,7.230157375335693,-0.03284287452697754
371,7.225834846496582,-0.03222239017486572
372,7.221485614776611,-0.03159785270690918
373,7.217123985290527,-0.030987143516540527
374,7.2127814292907715,-0.030362367630004883
375,7.208402156829834,-0.029736757278442383
376,7.204033851623535,-0.029114723205566406
377,7.1996612548828125,-0.028497815132141113
378,7.195294380187988,-0.027876973152160645
379,7.190937042236328,-0.027246475219726562
380,7.186517715454102,-0.02662181854248047
381,7.182137966156006,-0.025999903678894043
382,7.177760124206543,-0.02538168430328369
383,7.173392295837402,-0.024752020835876465
384,7.168988227844238,-0.024114131927490234
385,7.164543628692627,-0.023492813110351562
386,7.160170078277588,-0.02287137508392334
387,7.1557698249816895,-0.022243738174438477
388,7.151378631591797,-0.021616101264953613
389,7.146985054016113,-0.02098238468170166
390,7.142521381378174,-0.020355701446533203
391,7.138108730316162,-0.019725918769836426
392,7.133679389953613,-0.019098877906799316
393,7.129256725311279,-0.01846754550933838
394,7.124845027923584,-0.017836689949035645
395,7.120424747467041,-0.017203450202941895
396,7.115977764129639,-0.01656949520111084
397,7.111515522003174,-0.01593458652496338
398,7.107049465179443,-0.015305280685424805
399,7.102624416351318,-0.014672636985778809
400,7.098200798034668,-0.01403951644897461
401,7.093754768371582,-0.013404250144958496
402,7.0892815589904785,-0.012772440910339355
403,7.084817409515381,-0.012136459350585938
404,7.0803542137146,-0.011492133140563965
405,7.075857639312744,-0.010862112045288086
406,7.0714311599731445,-0.010228514671325684
407,7.066980361938477,-0.009590387344360352
408,7.062480926513672,-0.008948445320129395
409,7.0579752922058105,-0.008318185806274414
410,7.053524017333984,-0.007677555084228516
411,7.049032211303711,-0.007032275199890137
412,7.04452657699585,-0.006394624710083008
413,7.040033340454102,-0.005753636360168457
414,7.035537242889404,-0.005119442939758301
415,7.031062126159668,-0.004476189613342285
416,7.0265703201293945,-0.003835916519165039
417,7.022069931030273,-0.003192424774169922
418,7.017529487609863,-0.0025529861450195312
419,7.013054370880127,-0.0019097328186035156
420,7.008537769317627,-0.0012729167938232422
421,7.004031181335449,-0.0006191730499267578
422,6.999466419219971,2.0623207092285156e-05
423,6.994975566864014,0.0006647706031799316
424,6.9904398918151855,0.0013074874877929688
425,6.985935211181641,0.0019507408142089844
426,6.981412410736084,0.002600252628326416
427,6.9768524169921875,0.0032455921173095703
428,6.972318172454834,0.00388491153717041
429,6.967799663543701,0.00453341007232666
430,6.963261127471924,0.005182087421417236
431,6.95871639251709,0.005834102630615234
432,6.954143047332764,0.00648730993270874
433,6.949554443359375,0.0071288347244262695
434,6.945033073425293,0.007775306701660156
435,6.940486907958984,0.008424699306488037
436,6.9359331130981445,0.009076714515686035
437,6.931373119354248,0.009726405143737793
438,6.926795482635498,0.01037299633026123
439,6.922243595123291,0.011022865772247314
440,6.917670249938965,0.011676788330078125
441,6.91311502456665,0.012323558330535889
442,6.908557891845703,0.012972354888916016
443,6.903985977172852,0.013628721237182617
444,6.899395942687988,0.014280438423156738
445,6.894817352294922,0.014940321445465088
446,6.890204906463623,0.015586912631988525
447,6.885613918304443,0.016240835189819336
448,6.881015777587891,0.016897976398468018
449,6.876425266265869,0.017559409141540527
450,6.871810436248779,0.018202126026153564
451,6.867255687713623,0.018855392932891846
452,6.86264181137085,0.01951134204864502
453,6.858060836791992,0.020172834396362305
454,6.853435516357422,0.020827293395996094
455,6.848820686340332,0.021478712558746338
456,6.844233512878418,0.02213597297668457
457,6.839628219604492,0.02279675006866455
458,6.834994316101074,0.023451805114746094
459,6.830357551574707,0.02410680055618286
460,6.825775146484375,0.024765431880950928
461,6.821145534515381,0.025421977043151855
462,6.816547393798828,0.026081979274749756
463,6.811923980712891,0.026735007762908936
464,6.807302474975586,0.027398645877838135
465,6.802647113800049,0.028061091899871826
466,6.798002243041992,0.028722047805786133
467,6.79335880279541,0.029379963874816895
468,6.788746356964111,0.030044376850128174
469,6.784091949462891,0.030709445476531982
470,6.779425621032715,0.0313645601272583
471,6.774787425994873,0.03202486038208008
472,6.770147800445557,0.03269064426422119
473,6.76547908782959,0.03335368633270264
474,6.760836124420166,0.03401672840118408
475,6.756175994873047,0.03467470407485962
476,6.751533031463623,0.035342514514923096
477,6.746871471405029,0.03600752353668213
478,6.742217540740967,0.036666154861450195
479,6.737554550170898,0.03733015060424805
480,6.73288106918335,0.03799635171890259
481,6.7282185554504395,0.038662731647491455
482,6.723548412322998,0.0393255352973938
483,6.718884468078613,0.03999042510986328
484,6.714207649230957,0.04065459966659546
485,6.709559440612793,0.04132205247879028
486,6.704864025115967,0.04198688268661499
487,6.700183868408203,0.04265016317367554
488,6.69551944732666,0.043321192264556885
489,6.690824031829834,0.04398864507675171
490,6.686142444610596,0.044652700424194336
491,6.681472301483154,0.045318663120269775
492,6.676773548126221,0.04598581790924072
493,6.672084331512451,0.04665517807006836
494,6.6673994064331055,0.04732656478881836
495,6.6627116203308105,0.04799073934555054
496,6.658014297485352,0.048659682273864746
497,6.653306484222412,0.04933512210845947
498,6.648597240447998,0.05000114440917969
499,6.643895149230957,0.05066913366317749
